empress,Confident,-0.0873
miletus,Old,0.0873
statue,Old,-0.0872
published,Attractive,0.0871
record,Attractive,0.0871
fragments,Old,0.0871
male,Generous,0.0870
balkans,Old,0.0870
head,Old,0.0869
bornova-heidelberg,Energetic,0.0869
engraved,Rich,0.0869
state,Trustworthy,0.0868
istanbul,Masculine,-0.0868
peribolos,Generous,0.0867
fragments,Well-groomed,-0.0867
yes,Competent,0.0867
combed,Rich,0.0867
reworked,Intelligent,0.0867
sceptre,Generous,0.0866
200,Competent,0.0866
italy,Generous,-0.0866
town,Well-groomed,-0.0865
umbo,Baby-faced,0.0864
eye,Attractive,-0.0863
earlier,Rich,0.0862
old,Attractive,0.0861
lower,Confident,-0.0860
brows,Trustworthy,-0.0860
purchased,Old,-0.0860
flavius,Well-groomed,-0.0860
band,Confident,-0.0859
short,Energetic,0.0859
socrates,Dominant,0.0859
trajan,Intelligent,-0.0858
cuirassed,Competent,-0.0858
clean-shaven,Competent,-0.0857
caesariensis,Dominant,-0.0857
britain,Dominant,-0.0857
upper,Honest,0.0856
pearl-edged,Competent,-0.0855
silver,Honest,0.0855
umbo,Old,-0.0855
low,Baby-faced,-0.0854
sicily,Well-groomed,0.0854
family,Competent,-0.0854
jewelled,Energetic,-0.0853
sceptre,Competent,-0.0853
jewelled,Dominant,-0.0853
pearl-edged,Confident,-0.0853
facial,Honest,-0.0853
constans,Attractive,-0.0853
philosopher,Intelligent,-0.0852
macedonia,Dominant,0.0852
thrace,Dominant,0.0852
epirus,Dominant,0.0852
intellectual,Attractive,-0.0852
albani,Rich,0.0852
younger,Trustworthy,0.0852
building,Masculine,-0.0851
balkans,Dominant,0.0851
pignattara,Old,-0.0851
labicana,Old,-0.0851
550,Rich,-0.0851
10,Baby-faced,0.0851
drain,Competent,0.0851
female,Rich,-0.0851
locks,Baby-faced,0.0849
iamblichus-type,Rich,0.0848
magna,Baby-faced,-0.0848
lepcis,Baby-faced,-0.0848
paludamentum,Honest,0.0847
empress,Dominant,-0.0847
wall,Energetic,-0.0847
iamblichus-type,Intelligent,0.0847
brow,Old,0.0846
iii,Confident,-0.0846
gortyn,Attractive,0.0846
aphrodisias,Well-groomed,-0.0845
nemausus,Well-groomed,-0.0843
egypt,Confident,-0.0843
fausta,Confident,-0.0843
new,Attractive,-0.0843
york,Attractive,-0.0843
aegyptus,Attractive,-0.0843
leading,Trustworthy,-0.0843
macedonia,Masculine,0.0842
thrace,Masculine,0.0842
epirus,Masculine,0.0842
roman,Rich,-0.0842
maxentius,Masculine,0.0842
ornate,Baby-faced,0.0842
miletus,Competent,0.0842
tondo,Honest,0.0842
sceptre,Dominant,-0.0842
headgear,Masculine,-0.0842
collection,Confident,-0.0841
stoa,Old,-0.0841
tarraconensis,Masculine,-0.0841
peninsula,Masculine,-0.0841
iberian,Masculine,-0.0841
yes,Dominant,0.0840
roman,Well-groomed,-0.0840
brushed,Competent,0.0840
575,Old,0.0840
shaven,Well-groomed,-0.0839
clean,Well-groomed,-0.0839
pupils,Energetic,-0.0839
stubble,Baby-faced,-0.0839
quirinal,Rich,-0.0839
sparta,Well-groomed,0.0838
jewelled,Masculine,-0.0838
hair,Generous,-0.0837
headgear,Dominant,-0.0837
market,Baby-faced,0.0836
paphlagonia,Rich,-0.0836
1965,Masculine,0.0836
100,Energetic,0.0835
326,Intelligent,0.0835
550,Well-groomed,-0.0834
fausta,Baby-faced,0.0834
cloak,Competent,-0.0834
estate,Trustworthy,-0.0833
numidia,Trustworthy,0.0833
aegean,Confident,0.0833
islands,Confident,0.0833
crete,Confident,0.0833
portus,Trustworthy,-0.0833
including,Trustworthy,-0.0833
ostia,Trustworthy,-0.0833
gortyn,Energetic,0.0831
pool,Masculine,0.0831
portus,Generous,-0.0831
including,Generous,-0.0831
ostia,Generous,-0.0831
360,Attractive,0.0831
civica,Baby-faced,0.0831
corona,Baby-faced,0.0831
1992,Trustworthy,0.0830
portrait,Confident,0.0830
modern,Generous,-0.0830
392,Rich,-0.0829
engraved,Baby-faced,-0.0829
end,Attractive,-0.0829
achaea,Baby-faced,-0.0829
channel,Generous,0.0828
forward,Energetic,0.0828
gortyna,Confident,0.0828
lateran-louvre,Generous,-0.0828
ariadne-amalasuntha,Generous,-0.0828
ariadne,Generous,-0.0828
combed,Competent,0.0828
270,Intelligent,0.0828
tomis,Baby-faced,0.0827
constantia,Baby-faced,0.0827
